nces_id,school_name,state,county_fips,composite_score,education_score,health_score,environment_score,safety_score,category,national_rank,state_rank,score_change_1y,updated_at
080038178,Hamilton Junior High School,CO,08003,40.6,41.8,47.8,35.3,51.3,at_risk,816,18,2.6,2026-03-29T21:12:38.028607
120023450,Elm Elementary School,FL,12002,40.4,38.5,31.8,42.0,42.0,at_risk,817,14,-0.7,2026-03-29T21:12:38.028607
310033003,Washington Magnet School,NE,31003,40.4,36.6,29.6,34.8,45.5,at_risk,818,16,2.2,2026-03-29T21:12:38.028607
400038444,Jackson Middle School,OK,40003,40.2,32.7,46.9,53.6,46.4,at_risk,819,16,-3.2,2026-03-29T21:12:38.028607
310011535,Washington Elementary School,NE,31001,40.0,36.6,31.6,35.0,57.6,at_risk,820,17,3.3,2026-03-29T21:12:38.028607
250028580,Meadow Elementary School,MA,25002,39.9,51.7,45.0,33.4,44.7,at_risk,821,20,5.3,2026-03-29T21:12:38.028607
370013128,Pleasant Magnet School,NC,37001,39.9,46.6,35.3,35.8,43.1,at_risk,822,18,3.3,2026-03-29T21:12:38.028607
240014734,Spring Primary School,MD,24001,39.8,29.9,39.3,40.4,29.1,at_risk,823,17,2.9,2026-03-29T21:12:38.028607
240042062,Monroe Primary School,MD,24004,39.8,38.0,49.7,38.0,29.9,at_risk,824,18,-2.5,2026-03-29T21:12:38.028607
420049526,Autumn Elementary School,PA,42004,39.8,43.2,54.9,44.6,40.4,at_risk,825,17,-4.1,2026-03-29T21:12:38.028607
440022241,Grant High School,RI,44002,39.7,32.6,36.4,50.0,45.6,at_risk,826,16,-5.5,2026-03-29T21:12:38.028607
490024924,Roosevelt Preparatory School,UT,49002,39.7,38.9,25.5,30.3,37.5,at_risk,827,20,1.7,2026-03-29T21:12:38.028607
550035352,Elm High School,WI,55003,39.7,49.5,38.9,44.9,54.9,at_risk,828,16,2.9,2026-03-29T21:12:38.028607
100016309,Kennedy Primary School,DE,10001,39.6,50.5,44.7,31.2,27.1,at_risk,829,16,6.4,2026-03-29T21:12:38.028607
350045820,Unity Preparatory School,NM,35004,39.6,23.0,47.8,38.0,32.4,at_risk,830,13,-2.5,2026-03-29T21:12:38.028607
290015550,Brookside High School,MO,29001,39.5,28.2,47.3,39.1,55.2,at_risk,831,15,-2.4,2026-03-29T21:12:38.028607
100045661,Unity Primary School,DE,10004,39.4,42.2,44.6,40.5,29.2,at_risk,832,17,0.1,2026-03-29T21:12:38.028607
310021515,Adams Magnet School,NE,31002,39.4,31.8,21.6,38.7,41.0,at_risk,833,18,4.0,2026-03-29T21:12:38.028607
370014024,Emerson Academy,NC,37001,39.4,40.7,23.5,42.9,33.8,at_risk,834,19,-8.1,2026-03-29T21:12:38.028607
510025286,Ridgewood Preparatory School,VA,51002,39.4,51.2,34.8,39.8,38.9,at_risk,835,20,2.6,2026-03-29T21:12:38.028607
090034453,Pleasant Academy,CT,09003,39.1,20.2,37.9,34.9,32.1,at_risk,836,20,1.2,2026-03-29T21:12:38.028607
380045413,Edison Preparatory School,ND,38004,39.0,42.3,29.8,45.8,39.6,at_risk,837,14,-3.8,2026-03-29T21:12:38.028607
210041738,Willow Middle School,KY,21004,38.9,49.4,38.1,38.3,38.4,at_risk,838,16,-4.2,2026-03-29T21:12:38.028607
280017064,Freedom Academy,MS,28001,38.9,63.0,22.2,38.1,44.1,at_risk,839,18,-1.0,2026-03-29T21:12:38.028607
380023430,Valley Elementary School,ND,38002,38.9,32.8,28.2,38.6,49.2,at_risk,840,15,-2.3,2026-03-29T21:12:38.028607
450013500,Central High School,SC,45001,38.8,38.3,53.5,41.9,36.2,at_risk,841,13,1.1,2026-03-29T21:12:38.028607
180031669,Southfield Magnet School,IN,18003,38.5,25.3,37.8,21.3,34.6,at_risk,842,14,-6.1,2026-03-29T21:12:38.028607
410038871,Excellence Junior High School,OR,41003,38.4,32.8,27.5,46.4,40.6,at_risk,843,18,3.6,2026-03-29T21:12:38.028607
470027619,Wilson Academy,TN,47002,38.4,31.8,60.6,42.6,38.9,at_risk,844,17,6.5,2026-03-29T21:12:38.028607
300026138,Southfield Middle School,MT,30002,38.3,28.4,36.9,32.6,38.7,at_risk,845,15,-0.2,2026-03-29T21:12:38.028607
360044452,Whitman Academy,NY,36004,38.3,40.0,31.6,49.7,28.9,at_risk,846,15,-6.9,2026-03-29T21:12:38.028607
540039092,Harmony Elementary School,WV,54003,38.3,22.1,26.8,49.5,47.1,at_risk,847,16,-3.7,2026-03-29T21:12:38.028607
320033540,Martin Luther King Jr. Preparatory School,NV,32003,38.2,39.8,42.6,27.4,19.8,at_risk,848,19,5.2,2026-03-29T21:12:38.028607
010029540,Edison Charter School,AL,01002,38.1,30.6,10.4,39.8,49.3,at_risk,849,14,-1.8,2026-03-29T21:12:38.028607
220049737,Centennial Junior High School,LA,22004,38.1,24.2,29.7,38.3,33.2,at_risk,850,17,5.0,2026-03-29T21:12:38.028607
420033567,Pleasant Charter School,PA,42003,38.1,47.8,34.7,53.8,33.8,at_risk,851,18,-0.6,2026-03-29T21:12:38.028607
020011519,Martin Luther King Jr. Charter School,AK,02001,37.9,37.9,39.7,27.6,40.2,at_risk,852,17,-1.1,2026-03-29T21:12:38.028607
350027750,Heritage Academy,NM,35002,37.9,34.6,32.3,30.7,41.0,at_risk,853,14,-3.6,2026-03-29T21:12:38.028607
350036303,Maple Primary School,NM,35003,37.9,39.4,58.7,51.9,29.4,at_risk,854,15,-1.4,2026-03-29T21:12:38.028607
360027525,Jefferson Preparatory School,NY,36002,37.9,38.6,48.7,28.3,38.7,at_risk,855,16,-0.7,2026-03-29T21:12:38.028607
020046131,Adams Academy,AK,02004,37.8,30.4,26.6,43.6,20.3,at_risk,856,18,-1.8,2026-03-29T21:12:38.028607
180011746,Valley High School,IN,18001,37.8,34.2,39.3,37.6,50.3,at_risk,857,15,4.9,2026-03-29T21:12:38.028607
420015466,Oakwood Elementary School,PA,42001,37.8,29.6,24.6,47.3,26.6,at_risk,858,19,2.2,2026-03-29T21:12:38.028607
260032789,Central High School,MI,26003,37.3,31.5,34.2,34.7,49.7,at_risk,859,14,2.8,2026-03-29T21:12:38.028607
390017390,Liberty Elementary,OH,39001,37.3,34.8,33.9,48.2,39.6,at_risk,860,19,-0.8,2026-03-29T21:12:38.028607
500035908,Pioneer Charter School,VT,50003,37.2,34.1,40.0,35.5,37.7,at_risk,861,19,-2.4,2026-03-29T21:12:38.028607
400023491,Sunrise Junior High School,OK,40002,37.0,44.8,26.0,42.9,31.5,at_risk,862,17,6.1,2026-03-29T21:12:38.028607
050043725,Spring Charter School,AR,05004,36.8,24.4,37.8,40.8,40.6,at_risk,863,15,-2.5,2026-03-29T21:12:38.028607
120019175,Harmony Academy,FL,12001,36.8,50.5,38.8,40.3,45.8,at_risk,864,15,-1.0,2026-03-29T21:12:38.028607
170023745,Pine Charter School,IL,17002,36.8,47.5,30.3,38.6,37.6,at_risk,865,18,-0.1,2026-03-29T21:12:38.028607
240027290,Pine Charter School,MD,24002,36.8,35.4,37.0,38.7,34.4,at_risk,866,19,-4.9,2026-03-29T21:12:38.028607
440049670,Birch Elementary,RI,44004,36.8,49.9,28.8,38.9,44.3,at_risk,867,17,0.4,2026-03-29T21:12:38.028607
380031836,Westside Middle School,ND,38003,36.7,29.5,35.3,38.9,21.0,at_risk,868,16,4.0,2026-03-29T21:12:38.028607
440022445,Westside Junior High School,RI,44002,36.7,50.9,29.9,43.2,26.6,at_risk,869,18,0.6,2026-03-29T21:12:38.028607
540021555,Highland Academy,WV,54002,36.7,36.3,49.9,51.3,29.9,at_risk,870,17,5.9,2026-03-29T21:12:38.028607
550012427,Jefferson Magnet School,WI,55001,36.7,34.8,20.7,27.2,36.7,at_risk,871,17,-0.2,2026-03-29T21:12:38.028607
020022745,Martin Luther King Jr. Elementary School,AK,02002,36.5,41.8,30.8,37.1,45.1,at_risk,872,19,3.0,2026-03-29T21:12:38.028607
260018344,Ridgewood Academy,MI,26001,36.5,38.4,27.3,31.4,47.6,at_risk,873,15,8.5,2026-03-29T21:12:38.028607
180023784,Meadow Primary School,IN,18002,36.4,38.3,45.9,38.3,40.6,at_risk,874,16,-1.9,2026-03-29T21:12:38.028607
450035493,Brookside Elementary School,SC,45003,36.4,47.0,51.6,34.7,31.9,at_risk,875,14,2.6,2026-03-29T21:12:38.028607
040037291,Northview Charter School,AZ,04003,36.3,28.3,38.1,23.7,43.1,at_risk,876,19,-4.5,2026-03-29T21:12:38.028607
400048307,Achievement Elementary School,OK,40004,36.3,23.1,35.7,21.6,40.7,at_risk,877,18,4.5,2026-03-29T21:12:38.028607
470017440,Washington Middle School,TN,47001,36.3,35.6,32.5,62.6,29.9,at_risk,878,18,-3.0,2026-03-29T21:12:38.028607
010029802,Riverside Primary School,AL,01002,36.1,40.6,36.5,47.0,39.0,at_risk,879,15,2.4,2026-03-29T21:12:38.028607
100016961,Willow Elementary School,DE,10001,36.1,30.9,39.0,33.5,34.0,at_risk,880,18,-9.1,2026-03-29T21:12:38.028607
450048644,Cedar Primary School,SC,45004,35.8,28.5,37.7,32.2,37.1,at_risk,881,15,-1.8,2026-03-29T21:12:38.028607
100035155,Whitman Primary School,DE,10003,35.7,31.5,40.2,47.0,11.9,at_risk,882,19,1.5,2026-03-29T21:12:38.028607
080031202,Freedom Primary School,CO,08003,35.5,42.1,19.8,38.0,32.6,at_risk,883,19,-1.5,2026-03-29T21:12:38.028607
550027276,Lakeview Junior High School,WI,55002,35.4,39.9,11.6,44.3,32.5,at_risk,884,18,-1.5,2026-03-29T21:12:38.028607
050023110,Martin Luther King Jr. Magnet School,AR,05002,35.3,35.5,25.9,40.0,40.7,at_risk,885,16,-1.4,2026-03-29T21:12:38.028607
210033958,Oakwood Middle School,KY,21003,35.2,43.4,52.3,31.0,37.0,at_risk,886,17,1.7,2026-03-29T21:12:38.028607
040042934,Innovation Elementary School,AZ,04004,34.9,35.2,52.5,42.0,37.2,at_risk,887,20,2.3,2026-03-29T21:12:38.028607
460015918,Eastside Charter School,SD,46001,34.9,26.6,45.6,34.4,31.2,at_risk,888,17,2.8,2026-03-29T21:12:38.028607
060047131,Sunset Junior High School,CA,06004,34.8,19.4,32.7,50.0,40.1,at_risk,889,15,-1.8,2026-03-29T21:12:38.028607
260039735,Pleasant Charter School,MI,26003,34.8,21.8,30.7,40.0,34.7,at_risk,890,16,-8.9,2026-03-29T21:12:38.028607
350029691,Pleasant High School,NM,35002,34.6,27.4,31.7,41.7,51.2,at_risk,891,16,-1.7,2026-03-29T21:12:38.028607
180044693,Westside Magnet School,IN,18004,34.5,35.6,44.8,45.4,30.2,at_risk,892,17,-4.1,2026-03-29T21:12:38.028607
360035832,Whitman Elementary,NY,36003,34.5,38.9,34.9,33.4,38.5,at_risk,893,17,-3.1,2026-03-29T21:12:38.028607
560049141,Brookside Charter School,WY,56004,34.5,26.3,37.3,27.4,28.2,at_risk,894,19,-0.9,2026-03-29T21:12:38.028607
050046234,Monroe Middle School,AR,05004,34.4,48.6,32.8,32.6,26.7,at_risk,895,17,1.9,2026-03-29T21:12:38.028607
180012047,Horizon Middle School,IN,18001,34.4,58.7,28.5,33.1,41.7,at_risk,896,18,-5.8,2026-03-29T21:12:38.028607
080048414,Adams Middle School,CO,08004,34.3,32.2,39.1,36.9,42.4,at_risk,897,20,5.2,2026-03-29T21:12:38.028607
360012537,Sunrise Elementary,NY,36001,34.3,18.6,32.3,36.5,36.6,at_risk,898,18,3.4,2026-03-29T21:12:38.028607
230046613,Ridgewood Preparatory School,ME,23004,34.0,37.4,48.3,36.4,33.7,at_risk,899,18,0.1,2026-03-29T21:12:38.028607
300014794,Spring Academy,MT,30001,33.6,14.8,23.0,47.8,29.5,at_risk,900,16,3.5,2026-03-29T21:12:38.028607
120015314,Emerson Preparatory School,FL,12001,33.5,50.3,29.6,56.1,26.3,at_risk,901,16,-7.7,2026-03-29T21:12:38.028607
440029692,Washington Preparatory School,RI,44002,33.5,20.8,47.4,41.8,33.2,at_risk,902,19,-0.3,2026-03-29T21:12:38.028607
180044806,Pioneer Primary School,IN,18004,33.4,24.9,38.3,26.2,32.0,at_risk,903,19,2.3,2026-03-29T21:12:38.028607
300015623,Monroe Primary School,MT,30001,33.4,28.8,40.1,35.8,43.6,at_risk,904,17,-0.5,2026-03-29T21:12:38.028607
350025271,Greenfield Elementary School,NM,35002,33.4,40.4,35.8,39.7,19.7,at_risk,905,17,-6.6,2026-03-29T21:12:38.028607
170048175,Harmony Academy,IL,17004,33.3,44.7,25.0,26.0,47.5,at_risk,906,19,-1.3,2026-03-29T21:12:38.028607
330034285,Eastside Elementary School,NH,33003,33.1,33.8,19.4,29.2,40.5,at_risk,907,19,-5.9,2026-03-29T21:12:38.028607
360049813,Meadow Academy,NY,36004,33.0,55.0,16.3,29.2,31.8,at_risk,908,19,5.1,2026-03-29T21:12:38.028607
350011583,Ridgewood Elementary School,NM,35001,32.9,35.1,36.4,43.6,40.6,at_risk,909,18,4.5,2026-03-29T21:12:38.028607
470045907,Southfield Elementary School,TN,47004,32.7,36.8,32.0,28.7,34.9,at_risk,910,19,-3.6,2026-03-29T21:12:38.028607
010012923,Ridgewood Preparatory School,AL,01001,32.5,43.6,45.9,25.7,37.3,at_risk,911,16,-6.8,2026-03-29T21:12:38.028607
410017547,Ridgewood Junior High School,OR,41001,32.5,48.1,39.6,30.4,19.9,at_risk,912,19,8.2,2026-03-29T21:12:38.028607
460047325,Discovery Junior High School,SD,46004,32.5,31.0,31.4,40.6,31.6,at_risk,913,18,3.6,2026-03-29T21:12:38.028607
360021472,Hillcrest High School,NY,36002,32.4,37.9,23.6,49.7,29.7,at_risk,914,20,8.0,2026-03-29T21:12:38.028607
220025764,Jefferson Elementary,LA,22002,32.0,26.1,29.4,45.9,35.0,at_risk,915,18,-1.0,2026-03-29T21:12:38.028607
400035769,Edison Primary School,OK,40003,31.9,38.6,36.3,27.4,30.9,at_risk,916,19,-2.9,2026-03-29T21:12:38.028607
190043226,Birch Magnet School,IA,19004,31.8,36.2,23.4,16.9,33.1,at_risk,917,20,4.3,2026-03-29T21:12:38.028607
170041268,Jefferson Magnet School,IL,17004,31.7,35.6,34.7,29.1,15.7,at_risk,918,20,-4.1,2026-03-29T21:12:38.028607
400011558,Pioneer Academy,OK,40001,31.6,18.3,20.9,28.0,34.1,at_risk,919,20,5.7,2026-03-29T21:12:38.028607
300033885,Martin Luther King Jr. High School,MT,30003,31.5,29.2,29.4,49.4,45.9,at_risk,920,18,5.0,2026-03-29T21:12:38.028607
290039144,Sunrise Primary School,MO,29003,31.3,24.1,30.1,18.3,31.3,at_risk,921,16,0.6,2026-03-29T21:12:38.028607
060022097,Martin Luther King Jr. Charter School,CA,06002,31.2,22.1,34.5,35.5,21.5,at_risk,922,16,-1.8,2026-03-29T21:12:38.028607
370028449,Washington Elementary,NC,37002,31.1,20.2,20.9,34.8,24.0,at_risk,923,20,0.9,2026-03-29T21:12:38.028607
410023422,Roosevelt Magnet School,OR,41002,31.1,32.0,57.5,22.8,33.0,at_risk,924,20,4.6,2026-03-29T21:12:38.028607
350039736,Willow Academy,NM,35003,30.9,34.8,46.9,34.3,22.3,at_risk,925,19,1.8,2026-03-29T21:12:38.028607
380023325,Greenfield Academy,ND,38002,30.7,34.8,30.0,16.6,24.0,at_risk,926,17,5.4,2026-03-29T21:12:38.028607
450011277,Adams Elementary School,SC,45001,30.6,26.2,23.5,24.4,23.5,at_risk,927,16,7.0,2026-03-29T21:12:38.028607
380023593,Meadow Preparatory School,ND,38002,30.3,17.9,28.9,37.7,36.5,at_risk,928,18,-4.0,2026-03-29T21:12:38.028607
120045078,Lakeview Elementary,FL,12004,30.2,32.7,25.8,38.5,28.5,at_risk,929,17,-0.6,2026-03-29T21:12:38.028607
210033425,Adams Magnet School,KY,21003,30.2,24.5,37.5,62.1,43.9,at_risk,930,18,0.5,2026-03-29T21:12:38.028607
220049278,Adams Elementary School,LA,22004,30.2,34.3,38.3,31.5,31.4,at_risk,931,19,6.9,2026-03-29T21:12:38.028607
300022775,Greenfield Charter School,MT,30002,30.2,31.5,21.2,32.3,34.7,at_risk,932,19,0.9,2026-03-29T21:12:38.028607
260037520,Liberty Preparatory School,MI,26003,30.0,27.7,28.3,25.5,21.2,at_risk,933,17,4.7,2026-03-29T21:12:38.028607
260043275,Lincoln Junior High School,MI,26004,29.7,34.3,37.0,22.8,29.4,at_risk,934,18,0.0,2026-03-29T21:12:38.028607
010022848,Jefferson Charter School,AL,01002,29.6,20.6,44.3,35.1,24.8,at_risk,935,17,2.0,2026-03-29T21:12:38.028607
450037183,Lincoln Elementary School,SC,45003,29.6,8.5,39.8,20.6,28.5,at_risk,936,17,-2.3,2026-03-29T21:12:38.028607
300025194,Discovery Elementary,MT,30002,29.4,40.9,32.9,28.0,19.0,at_risk,937,20,6.0,2026-03-29T21:12:38.028607
330033586,Hawthorne Middle School,NH,33003,29.4,17.7,42.8,29.1,37.6,at_risk,938,20,1.1,2026-03-29T21:12:38.028607
280046956,Eastside Preparatory School,MS,28004,29.3,43.3,27.7,18.3,24.7,at_risk,939,19,-1.5,2026-03-29T21:12:38.028607
450016903,Northview Magnet School,SC,45001,29.3,27.1,23.7,33.5,35.8,at_risk,940,18,-6.3,2026-03-29T21:12:38.028607
050019083,Innovation Academy,AR,05001,29.0,25.4,27.5,28.9,22.2,at_risk,941,18,6.1,2026-03-29T21:12:38.028607
220026681,Cedar Charter School,LA,22002,28.7,28.1,18.8,11.1,36.4,at_risk,942,20,-4.7,2026-03-29T21:12:38.028607
320045871,Meadow Elementary,NV,32004,28.7,26.2,12.5,29.4,24.0,at_risk,943,20,3.2,2026-03-29T21:12:38.028607
470031692,Roosevelt Charter School,TN,47003,28.5,23.5,36.1,23.0,22.7,at_risk,944,20,-3.6,2026-03-29T21:12:38.028607
200031981,Magnolia Academy,KS,20003,28.2,38.8,39.2,22.4,31.7,at_risk,945,19,-2.3,2026-03-29T21:12:38.028607
120026752,Central Junior High School,FL,12002,27.9,29.2,34.5,23.3,25.4,at_risk,946,18,5.8,2026-03-29T21:12:38.028607
230029741,Highland Magnet School,ME,23002,27.7,37.8,23.5,35.0,30.5,at_risk,947,19,1.5,2026-03-29T21:12:38.028607
230048807,Washington Elementary School,ME,23004,27.7,23.5,24.3,25.7,42.5,at_risk,948,20,1.8,2026-03-29T21:12:38.028607
290012743,Unity Charter School,MO,29001,27.7,18.8,26.8,23.5,29.2,at_risk,949,17,6.7,2026-03-29T21:12:38.028607
390041011,Twain Elementary,OH,39004,27.7,30.0,30.6,23.9,28.5,at_risk,950,20,2.4,2026-03-29T21:12:38.028607
420016592,Central Preparatory School,PA,42001,27.7,44.3,19.6,28.5,22.7,at_risk,951,20,-2.3,2026-03-29T21:12:38.028607
380039172,Pine Junior High School,ND,38003,27.4,9.8,18.4,28.0,42.4,at_risk,952,19,-1.5,2026-03-29T21:12:38.028607
460021168,Heritage High School,SD,46002,27.2,41.9,24.4,25.9,16.6,at_risk,953,19,-2.9,2026-03-29T21:12:38.028607
200022234,Pioneer Primary School,KS,20002,26.4,8.7,22.8,15.9,21.1,at_risk,954,20,-1.4,2026-03-29T21:12:38.028607
210025636,Unity Academy,KY,21002,26.2,11.5,14.8,37.2,25.1,at_risk,955,19,0.4,2026-03-29T21:12:38.028607
060031944,Emerson Elementary School,CA,06003,26.1,39.8,22.0,21.0,17.4,at_risk,956,17,0.6,2026-03-29T21:12:38.028607
530025066,Jackson Magnet School,WA,53002,26.1,7.7,27.2,32.4,28.0,at_risk,957,20,2.7,2026-03-29T21:12:38.028607
560024781,Sunset Elementary,WY,56002,26.1,34.4,32.2,28.0,30.6,at_risk,958,20,2.6,2026-03-29T21:12:38.028607
010043252,Pioneer Academy,AL,01004,25.8,8.1,37.3,19.9,35.6,at_risk,959,18,0.8,2026-03-29T21:12:38.028607
010024559,Discovery Elementary School,AL,01002,25.7,17.6,27.7,20.6,42.3,at_risk,960,19,-7.9,2026-03-29T21:12:38.028607
060045237,Unity Primary School,CA,06004,25.7,35.7,15.5,35.3,21.8,at_risk,961,18,0.8,2026-03-29T21:12:38.028607
020038357,Highland Elementary,AK,02003,25.5,13.2,30.4,30.8,23.0,at_risk,962,20,-1.8,2026-03-29T21:12:38.028607
480018345,Riverside Magnet School,TX,48001,25.5,14.9,25.1,16.9,13.7,at_risk,963,19,-0.2,2026-03-29T21:12:38.028607
550041616,Spring Elementary School,WI,55004,25.1,24.6,10.0,31.2,20.6,at_risk,964,19,-5.7,2026-03-29T21:12:38.028607
540019785,Horizon High School,WV,54001,25.0,20.4,7.8,26.8,20.4,critical,965,18,-1.5,2026-03-29T21:12:38.028607
290045227,Greenfield Junior High School,MO,29004,24.8,41.9,23.3,16.7,32.3,critical,966,18,1.7,2026-03-29T21:12:38.028607
350042990,Monroe Academy,NM,35004,24.5,25.8,13.8,22.8,22.0,critical,967,20,4.4,2026-03-29T21:12:38.028607
540038559,Birch Junior High School,WV,54003,24.5,24.0,34.3,39.6,20.1,critical,968,19,5.0,2026-03-29T21:12:38.028607
060043456,Magnolia Academy,CA,06004,24.0,0.0,22.4,34.4,22.4,critical,969,19,1.0,2026-03-29T21:12:38.028607
290031281,Southfield Primary School,MO,29003,23.6,28.2,0.6,17.9,18.7,critical,970,19,1.6,2026-03-29T21:12:38.028607
340034998,Eastside Academy,NJ,34003,23.1,31.7,18.7,26.1,20.2,critical,971,19,-0.3,2026-03-29T21:12:38.028607
160043444,Cedar Primary School,ID,16004,23.0,13.6,14.0,44.3,2.1,critical,972,19,4.8,2026-03-29T21:12:38.028607
540026997,Washington Magnet School,WV,54002,22.8,20.4,34.8,46.5,29.5,critical,973,20,4.3,2026-03-29T21:12:38.028607
240032071,Adams High School,MD,24003,22.4,6.3,21.5,26.1,18.5,critical,974,20,-1.4,2026-03-29T21:12:38.028607
120035655,Cedar High School,FL,12003,22.3,26.5,32.9,18.8,35.2,critical,975,19,7.6,2026-03-29T21:12:38.028607
450024278,Valley Elementary School,SC,45002,22.0,20.9,16.4,26.1,33.2,critical,976,19,0.6,2026-03-29T21:12:38.028607
500014302,Centennial High School,VT,50001,22.0,23.6,14.0,25.7,17.7,critical,977,20,1.3,2026-03-29T21:12:38.028607
440024117,Edison Junior High School,RI,44002,21.6,26.5,15.3,24.1,21.7,critical,978,20,-3.9,2026-03-29T21:12:38.028607
480049964,Hawthorne Primary School,TX,48004,21.6,24.9,40.6,14.0,17.1,critical,979,20,-1.5,2026-03-29T21:12:38.028607
060029561,Oakwood Primary School,CA,06002,20.6,20.3,24.3,8.8,17.7,critical,980,20,-1.1,2026-03-29T21:12:38.028607
050024641,Madison Academy,AR,05002,20.4,8.9,49.9,35.4,24.1,critical,981,19,5.8,2026-03-29T21:12:38.028607
100026614,Brookside Elementary,DE,10002,20.3,17.2,11.8,5.9,16.4,critical,982,20,-1.2,2026-03-29T21:12:38.028607
010046770,Monroe High School,AL,01004,19.8,16.9,35.2,28.2,20.6,critical,983,20,0.4,2026-03-29T21:12:38.028607
180035859,Maple Preparatory School,IN,18003,19.0,17.0,15.9,22.2,12.4,critical,984,20,3.3,2026-03-29T21:12:38.028607
340027987,Spring Preparatory School,NJ,34002,18.6,23.5,13.4,15.9,36.4,critical,985,20,2.9,2026-03-29T21:12:38.028607
290017039,Jackson Elementary,MO,29001,18.3,8.1,20.7,25.9,12.1,critical,986,20,8.0,2026-03-29T21:12:38.028607
280045521,Wilson Junior High School,MS,28004,17.8,6.4,13.1,14.0,12.7,critical,987,20,-8.4,2026-03-29T21:12:38.028607
450047096,Pine Magnet School,SC,45004,17.8,31.8,23.4,22.4,29.6,critical,988,20,7.2,2026-03-29T21:12:38.028607
260023238,Freedom Elementary,MI,26002,16.6,17.8,40.3,8.8,10.1,critical,989,19,3.6,2026-03-29T21:12:38.028607
050017870,Edison Magnet School,AR,05001,16.5,16.2,23.3,32.2,36.2,critical,990,20,-0.9,2026-03-29T21:12:38.028607
310024554,Lincoln Magnet School,NE,31002,15.7,18.5,7.3,25.9,12.0,critical,991,19,6.7,2026-03-29T21:12:38.028607
380018268,Emerson High School,ND,38001,15.2,21.2,16.7,16.3,8.0,critical,992,20,-6.9,2026-03-29T21:12:38.028607
160036339,Sunset Middle School,ID,16003,13.7,5.7,5.9,20.2,17.9,critical,993,20,-4.6,2026-03-29T21:12:38.028607
260031118,Pleasant Junior High School,MI,26003,12.4,9.2,10.3,23.7,12.9,critical,994,20,-5.1,2026-03-29T21:12:38.028607
550019297,Oakwood Elementary,WI,55001,11.4,9.5,16.7,7.8,2.6,critical,995,20,-4.5,2026-03-29T21:12:38.028607
120011108,Discovery Primary School,FL,12001,7.9,9.6,13.9,5.2,9.8,critical,996,20,5.5,2026-03-29T21:12:38.028607
210031587,Elm Preparatory School,KY,21003,7.2,18.0,0.0,4.5,16.9,critical,997,20,4.4,2026-03-29T21:12:38.028607
460037354,Sunset Primary School,SD,46003,7.0,11.2,11.4,10.4,1.2,critical,998,20,-2.7,2026-03-29T21:12:38.028607
310032225,Meadow Charter School,NE,31003,6.3,6.6,0.8,9.5,9.7,critical,999,20,3.4,2026-03-29T21:12:38.028607
130035162,Southfield Elementary,GA,13003,2.6,0.0,0.0,10.8,5.4,critical,1000,20,8.0,2026-03-29T21:12:38.028607
