nces_id,year,state,county_fips,composite_score,education_score,health_score,environment_score,safety_score
370032298,2023,NC,37003,51.5,49.3,45.7,50.0,64.8
370032298,2024,NC,37003,53.5,43.8,36.1,48.9,53.7
380026417,2022,ND,38002,52.1,57.0,42.9,53.5,41.4
380026417,2023,ND,38002,49.1,60.7,47.4,55.6,44.6
380026417,2024,ND,38002,52.8,49.8,45.7,57.8,47.8
470048855,2022,TN,47004,51.9,44.6,59.9,58.7,42.1
470048855,2023,TN,47004,53.4,37.8,66.3,58.1,51.0
470048855,2024,TN,47004,50.9,34.8,58.8,55.9,46.8
260028897,2022,MI,26002,55.0,61.3,44.2,56.5,47.1
260028897,2023,MI,26002,48.1,59.0,46.1,54.4,47.7
260028897,2024,MI,26002,53.0,60.1,43.9,59.0,50.9
480036451,2022,TX,48003,50.6,45.5,43.5,33.9,48.5
480036451,2023,TX,48003,50.6,44.3,44.0,34.8,51.1
480036451,2024,TX,48003,52.1,38.7,41.6,35.7,54.2
500033578,2022,VT,50003,52.6,64.2,65.0,42.0,51.8
500033578,2023,VT,50003,54.0,63.0,72.7,46.6,57.1
500033578,2024,VT,50003,53.4,62.6,62.4,47.1,55.4
560019669,2022,WY,56001,52.6,56.6,41.4,58.9,58.7
560019669,2023,WY,56001,47.0,60.0,44.0,57.6,55.6
560019669,2024,WY,56001,54.0,57.0,45.3,58.3,55.2
150042063,2022,HI,15004,55.1,50.6,46.2,43.5,64.1
150042063,2023,HI,15004,53.0,49.1,51.6,37.8,62.0
150042063,2024,HI,15004,54.6,47.1,52.5,40.9,58.6
200034309,2022,KS,20003,58.0,51.9,51.6,38.3,73.1
200034309,2023,KS,20003,52.8,49.8,50.2,38.8,66.2
200034309,2024,KS,20003,46.7,54.9,50.9,37.3,69.2
050012391,2022,AR,05001,47.0,60.5,39.9,63.6,42.7
050012391,2023,AR,05001,52.2,59.4,43.0,63.5,49.6
050012391,2024,AR,05001,53.3,53.4,44.7,72.3,52.5
220028911,2022,LA,22002,44.0,58.6,63.7,47.4,48.6
220028911,2023,LA,22002,48.9,60.9,60.9,48.3,51.6
220028911,2024,LA,22002,53.0,69.8,65.2,54.6,52.4
220023862,2022,LA,22002,47.2,59.8,48.5,54.8,66.0
220023862,2023,LA,22002,51.8,63.0,46.9,63.9,64.7
220023862,2024,LA,22002,51.4,60.8,46.1,62.5,68.6
090032036,2022,CT,09003,52.8,46.7,65.6,50.8,53.7
090032036,2023,CT,09003,50.9,48.2,58.2,49.5,61.6
090032036,2024,CT,09003,51.4,50.3,63.5,51.9,58.2
190039570,2022,IA,19003,55.3,40.5,62.8,77.8,46.0
190039570,2023,IA,19003,49.4,45.2,55.3,74.2,37.7
190039570,2024,IA,19003,55.5,43.7,56.8,74.0,38.6
240043942,2022,MD,24004,48.9,50.5,51.4,61.2,62.6
240043942,2023,MD,24004,51.3,54.5,47.0,59.7,61.1
240043942,2024,MD,24004,48.6,53.1,51.4,57.8,59.1
530018813,2022,WA,53001,54.6,49.0,61.6,60.0,51.9
530018813,2023,WA,53001,49.4,45.3,58.4,57.5,53.0
530018813,2024,WA,53001,53.1,50.4,55.7,59.9,54.4
160046902,2022,ID,16004,52.3,41.1,24.8,63.6,62.3
160046902,2023,ID,16004,50.9,39.1,16.0,64.2,62.7
160046902,2024,ID,16004,50.9,38.7,19.9,63.6,65.1
210023182,2022,KY,21002,56.7,61.6,59.4,55.6,56.6
210023182,2023,KY,21002,52.0,58.6,58.0,55.8,54.5
210023182,2024,KY,21002,52.9,56.8,56.5,57.2,52.4
440012329,2022,RI,44001,54.0,39.0,45.4,44.9,56.1
440012329,2023,RI,44001,47.9,42.6,47.1,46.3,54.4
440012329,2024,RI,44001,51.3,40.3,41.9,44.5,63.4
010044768,2022,AL,01004,48.9,38.8,52.8,32.9,39.2
010044768,2023,AL,01004,52.8,38.5,48.8,39.7,37.1
010044768,2024,AL,01004,50.3,42.9,45.6,40.8,45.9
020022036,2022,AK,02002,50.8,41.5,39.5,48.6,50.9
020022036,2023,AK,02002,54.1,35.2,36.4,42.5,48.2
020022036,2024,AK,02002,52.3,46.9,39.8,43.6,54.6
130011646,2022,GA,13001,50.3,44.8,57.5,31.8,42.0
130011646,2023,GA,13001,56.4,47.4,60.0,37.4,55.0
130011646,2024,GA,13001,54.6,40.9,54.0,35.7,47.4
130022161,2022,GA,13002,53.8,33.1,56.8,41.5,68.7
130022161,2023,GA,13002,51.8,29.1,63.1,41.7,60.1
130022161,2024,GA,13002,52.5,32.4,59.8,37.9,56.6
400019468,2022,OK,40001,53.3,36.5,38.2,43.4,53.2
400019468,2023,OK,40001,52.3,27.4,35.9,38.7,55.6
400019468,2024,OK,40001,53.6,37.8,38.1,42.4,52.8
470033882,2022,TN,47003,50.5,49.0,59.3,57.2,55.2
470033882,2023,TN,47003,51.6,46.0,67.7,62.0,49.2
470033882,2024,TN,47003,53.2,49.4,65.8,62.2,55.0
060038775,2022,CA,06003,50.1,57.7,50.6,59.7,60.6
060038775,2023,CA,06003,53.2,61.5,55.6,63.6,67.6
060038775,2024,CA,06003,48.8,62.9,54.7,64.5,63.7
370034042,2022,NC,37003,50.8,55.1,50.1,53.8,50.0
370034042,2023,NC,37003,55.9,55.9,46.8,56.6,55.0
370034042,2024,NC,37003,53.3,56.2,48.9,55.6,55.4
480019978,2022,TX,48001,52.1,35.4,60.9,65.7,58.9
480019978,2023,TX,48001,49.7,35.7,63.5,61.4,51.9
480019978,2024,TX,48001,47.9,36.6,59.1,61.3,55.9
160029192,2022,ID,16002,53.7,53.1,50.4,42.9,50.4
160029192,2023,ID,16002,51.7,46.1,50.7,44.9,46.4
160029192,2024,ID,16002,53.3,46.1,49.9,43.1,48.1
260046278,2022,MI,26004,55.3,32.8,35.6,72.7,66.7
260046278,2023,MI,26004,52.6,37.4,37.2,71.5,63.1
260046278,2024,MI,26004,51.6,33.9,36.8,68.9,56.8
270023501,2022,MN,27002,50.0,69.0,58.7,45.7,59.0
270023501,2023,MN,27002,59.8,74.1,62.1,52.3,56.7
270023501,2024,MN,27002,50.5,69.3,53.6,48.7,61.3
270042622,2022,MN,27004,50.4,50.4,55.0,60.9,52.5
270042622,2023,MN,27004,47.7,43.8,48.8,52.7,53.6
270042622,2024,MN,27004,48.3,46.7,41.9,53.8,55.9
510022073,2022,VA,51002,50.4,50.3,48.2,57.4,44.0
510022073,2023,VA,51002,48.1,53.6,51.4,64.2,49.0
510022073,2024,VA,51002,53.8,53.3,52.2,62.7,49.7
050029412,2022,AR,05002,55.4,62.7,50.7,49.7,63.0
050029412,2023,AR,05002,47.2,55.4,49.8,44.5,68.6
050029412,2024,AR,05002,54.0,61.1,52.3,48.5,66.4
280044116,2022,MS,28004,50.7,41.4,52.2,56.4,52.6
280044116,2023,MS,28004,50.5,37.9,51.9,55.5,49.5
280044116,2024,MS,28004,47.7,40.8,47.9,57.2,56.2
350042785,2022,NM,35004,49.7,53.8,33.8,42.9,43.2
350042785,2023,NM,35004,48.7,56.3,44.9,46.8,54.6
350042785,2024,NM,35004,51.9,54.9,39.1,45.3,52.9
560042113,2022,WY,56004,48.6,57.1,50.1,64.2,63.3
560042113,2023,WY,56004,49.6,49.1,44.5,62.6,58.5
560042113,2024,WY,56004,54.4,56.4,47.8,64.0,57.8
150033024,2022,HI,15003,55.0,55.4,49.4,55.0,58.3
150033024,2023,HI,15003,47.4,45.0,48.8,49.9,54.8
150033024,2024,HI,15003,51.9,46.5,47.3,47.8,53.7
220013985,2022,LA,22001,51.5,38.9,54.3,43.0,56.0
220013985,2023,LA,22001,51.2,31.1,47.5,41.1,65.6
220013985,2024,LA,22001,50.3,43.6,47.7,46.3,63.3
280012424,2022,MS,28001,52.6,56.0,47.8,37.8,33.7
280012424,2023,MS,28001,52.5,52.3,48.4,41.0,32.5
280012424,2024,MS,28001,51.6,51.2,44.6,41.0,32.7
120035444,2022,FL,12003,53.0,37.1,69.8,49.0,52.9
120035444,2023,FL,12003,53.1,37.2,64.0,43.0,55.0
120035444,2024,FL,12003,50.8,34.0,64.8,43.5,52.8
290046526,2022,MO,29004,49.4,52.0,57.7,37.5,56.0
290046526,2023,MO,29004,50.0,48.3,55.3,40.9,60.1
290046526,2024,MO,29004,53.8,49.8,55.7,37.2,61.8
300022428,2022,MT,30002,52.5,55.3,56.0,68.9,60.6
300022428,2023,MT,30002,50.9,50.9,52.6,63.2,48.5
300022428,2024,MT,30002,48.7,55.7,53.5,65.1,49.5
470017934,2022,TN,47001,53.6,61.6,59.4,65.3,56.6
470017934,2023,TN,47001,49.9,56.9,52.8,63.1,51.0
470017934,2024,TN,47001,51.9,61.2,51.7,65.1,50.3
050039064,2022,AR,05003,46.2,47.7,48.0,52.1,57.1
050039064,2023,AR,05003,51.4,48.4,55.3,50.6,61.5
050039064,2024,AR,05003,51.1,51.8,56.0,45.6,60.8
260013032,2022,MI,26001,52.8,62.2,56.8,55.4,64.7
260013032,2023,MI,26001,45.7,56.6,51.0,52.5,61.5
260013032,2024,MI,26001,51.3,58.1,50.7,57.3,57.2
370042287,2022,NC,37004,55.8,56.7,52.1,52.1,48.9
370042287,2023,NC,37004,50.6,60.0,49.4,47.2,45.2
370042287,2024,NC,37004,50.7,55.4,45.3,47.7,45.6
390028675,2022,OH,39002,54.6,52.4,49.5,47.0,44.9
390028675,2023,OH,39002,50.2,44.0,43.6,44.5,37.7
390028675,2024,OH,39002,48.9,47.2,47.7,42.3,41.2
170046571,2022,IL,17004,50.1,62.5,63.0,62.3,41.0
170046571,2023,IL,17004,47.4,58.9,59.3,59.9,35.8
170046571,2024,IL,17004,51.9,53.5,62.2,57.1,33.6
380045991,2022,ND,38004,56.8,64.2,55.5,48.2,44.6
380045991,2023,ND,38004,45.7,54.7,51.6,36.4,42.8
380045991,2024,ND,38004,47.6,59.9,48.0,39.6,39.5
470016792,2022,TN,47001,46.7,43.4,48.0,56.8,28.8
470016792,2023,TN,47001,56.3,51.9,57.7,62.2,31.3
470016792,2024,TN,47001,52.6,45.0,54.3,59.7,36.4
390028084,2022,OH,39002,52.7,57.9,58.7,43.5,52.0
390028084,2023,OH,39002,51.4,54.8,59.5,41.7,55.7
390028084,2024,OH,39002,50.0,57.4,51.0,40.0,51.8
100048517,2022,DE,10004,46.0,41.4,37.8,69.0,47.3
100048517,2023,DE,10004,46.5,41.3,40.6,70.8,46.6
100048517,2024,DE,10004,52.6,42.8,39.7,69.3,48.6
130029667,2022,GA,13002,48.4,37.1,49.7,56.4,44.5
130029667,2023,GA,13002,48.0,36.1,53.9,59.0,50.0
130029667,2024,GA,13002,50.8,40.3,53.5,62.3,53.9
130031355,2022,GA,13003,49.5,69.4,46.9,54.2,43.1
130031355,2023,GA,13003,48.7,75.7,51.6,61.1,48.6
130031355,2024,GA,13003,50.0,75.3,49.5,57.9,43.6
180034940,2022,IN,18003,50.7,46.5,42.5,52.3,49.3
180034940,2023,IN,18003,50.1,47.8,34.0,54.0,42.4
180034940,2024,IN,18003,51.4,43.2,43.3,49.7,43.4
360017982,2022,NY,36001,51.6,50.2,56.3,58.3,46.5
360017982,2023,NY,36001,48.4,48.2,46.6,51.1,44.9
360017982,2024,NY,36001,53.0,45.6,50.7,58.6,43.6
490013651,2022,UT,49001,51.4,41.6,65.1,58.0,66.7
490013651,2023,UT,49001,53.0,35.9,51.0,53.2,69.6
490013651,2024,UT,49001,44.3,43.2,55.0,53.0,65.9
390017697,2022,OH,39001,46.8,52.9,34.7,60.3,41.8
390017697,2023,OH,39001,50.5,57.1,44.0,61.8,46.9
390017697,2024,OH,39001,51.0,58.2,44.4,64.8,42.6
410015815,2022,OR,41001,44.5,36.7,32.9,51.8,50.2
410015815,2023,OR,41001,49.6,39.7,32.2,54.5,58.4
410015815,2024,OR,41001,49.5,46.5,32.9,47.5,56.4
530046292,2022,WA,53004,53.2,83.8,49.1,58.2,45.9
530046292,2023,WA,53004,52.6,77.9,50.3,58.9,49.8
530046292,2024,WA,53004,48.0,80.8,43.5,56.2,51.9
130013539,2022,GA,13001,48.3,31.0,37.4,42.2,45.7
130013539,2023,GA,13001,49.4,21.8,45.6,46.0,46.6
130013539,2024,GA,13001,50.6,31.6,40.2,46.8,43.3
060032609,2022,CA,06003,49.7,47.5,32.9,56.1,41.4
060032609,2023,CA,06003,48.2,46.6,27.5,59.2,41.0
060032609,2024,CA,06003,45.9,42.4,26.3,58.8,41.1
150011352,2022,HI,15001,50.1,55.2,39.5,46.4,59.6
150011352,2023,HI,15001,46.4,52.9,47.5,44.0,55.1
150011352,2024,HI,15001,48.6,51.4,44.2,47.8,61.0
230037669,2022,ME,23003,52.9,42.5,34.4,47.5,43.0
230037669,2023,ME,23003,48.9,51.3,34.8,46.5,49.2
230037669,2024,ME,23003,53.9,46.5,33.9,42.5,46.8
320017421,2022,NV,32001,50.0,43.9,56.7,50.8,59.1
320017421,2023,NV,32001,50.3,47.6,53.2,49.8,60.5
320017421,2024,NV,32001,50.1,46.2,56.2,47.6,58.4
490045713,2022,UT,49004,53.7,51.9,48.0,59.4,60.7
490045713,2023,UT,49004,48.6,55.9,43.6,54.7,49.4
490045713,2024,UT,49004,50.1,52.5,48.1,56.7,57.1
130045994,2022,GA,13004,47.9,36.3,45.0,41.5,43.1
130045994,2023,GA,13004,46.6,44.4,42.5,46.2,48.1
130045994,2024,GA,13004,49.9,38.1,45.9,47.9,49.2
150012015,2022,HI,15001,52.4,58.1,61.3,66.9,44.5
150012015,2023,HI,15001,48.5,55.9,57.6,60.0,37.6
150012015,2024,HI,15001,47.4,54.7,57.1,61.9,40.8
190036832,2022,IA,19003,51.1,50.9,45.2,62.2,60.9
190036832,2023,IA,19003,49.5,46.2,43.5,57.7,59.5
190036832,2024,IA,19003,50.8,39.5,43.0,55.9,54.9
280038031,2022,MS,28003,51.0,56.5,75.4,55.7,56.7
280038031,2023,MS,28003,52.7,55.1,75.9,56.9,58.2
280038031,2024,MS,28003,49.2,52.1,76.7,55.2,61.9
510016999,2022,VA,51001,46.3,47.0,37.1,38.4,39.0
510016999,2023,VA,51001,48.2,50.9,36.1,39.8,42.6
510016999,2024,VA,51001,49.5,50.6,36.8,41.9,41.9
210018190,2022,KY,21001,49.5,23.7,41.7,56.9,54.4
210018190,2023,KY,21001,43.9,27.1,45.0,54.7,51.9
210018190,2024,KY,21001,48.4,27.3,45.5,60.8,51.9
390013301,2022,OH,39001,53.1,59.1,48.5,60.7,52.1
390013301,2023,OH,39001,50.5,56.2,43.0,56.5,55.2
390013301,2024,OH,39001,48.9,53.2,47.2,52.5,53.7
450041774,2022,SC,45004,45.9,26.7,40.3,58.2,42.0
450041774,2023,SC,45004,42.8,34.2,43.0,57.5,37.1
450041774,2024,SC,45004,48.7,34.4,42.8,62.0,36.2
330011354,2022,NH,33001,39.9,44.2,55.6,52.1,40.6
330011354,2023,NH,33001,51.6,49.6,58.0,57.9,42.7
330011354,2024,NH,33001,50.8,51.0,60.4,57.6,41.0
420045607,2022,PA,42004,50.5,54.0,68.5,51.7,56.1
420045607,2023,PA,42004,49.3,53.0,62.7,47.6,59.2
420045607,2024,PA,42004,49.4,54.4,66.5,49.6,54.6
450031235,2022,SC,45003,51.3,62.5,36.1,57.7,52.5
450031235,2023,SC,45003,49.0,66.7,32.3,52.6,47.0
450031235,2024,SC,45003,46.3,66.5,34.4,52.1,49.5
180015439,2022,IN,18001,48.8,48.0,44.6,43.3,36.5
180015439,2023,IN,18001,48.9,47.1,50.4,42.9,45.1
180015439,2024,IN,18001,52.8,44.3,53.2,43.2,38.6
350014197,2022,NM,35001,53.1,40.9,56.2,46.7,64.5
350014197,2023,NM,35001,45.0,43.6,55.3,46.4,65.3
350014197,2024,NM,35001,49.6,43.3,52.0,41.8,54.5
170017813,2022,IL,17001,44.8,49.3,29.0,40.5,41.6
170017813,2023,IL,17001,45.1,57.5,42.1,44.1,51.8
170017813,2024,IL,17001,48.3,51.7,31.6,44.5,49.5
410013203,2022,OR,41001,49.1,46.8,48.0,43.5,46.9
410013203,2023,OR,41001,49.4,50.8,54.8,44.2,40.2
410013203,2024,OR,41001,49.3,51.3,51.7,43.1,46.1
010034350,2022,AL,01003,50.8,63.0,45.2,50.4,61.7
010034350,2023,AL,01003,51.0,59.4,42.0,49.0,57.3
010034350,2024,AL,01003,48.4,61.1,38.9,47.4,51.4
460042390,2022,SD,46004,45.5,60.3,39.0,59.7,62.1
460042390,2023,SD,46004,45.5,62.7,42.1,54.5,57.7
460042390,2024,SD,46004,46.1,56.4,43.4,59.2,57.1
210013627,2022,KY,21001,47.7,54.7,59.5,47.4,39.1
210013627,2023,KY,21001,45.0,48.4,61.5,52.4,35.3
210013627,2024,KY,21001,48.5,47.8,65.5,51.7,39.8
310037272,2022,NE,31003,45.3,67.4,25.6,58.2,45.3
310037272,2023,NE,31003,50.5,68.8,27.8,62.5,53.9
310037272,2024,NE,31003,48.6,72.5,28.8,56.9,49.3
320023741,2022,NV,32002,52.5,18.8,52.5,61.9,53.2
320023741,2023,NV,32002,45.5,20.5,46.6,62.0,48.2
320023741,2024,NV,32002,46.9,22.3,45.5,62.9,45.9
170042148,2022,IL,17004,49.0,41.5,28.0,31.9,59.1
170042148,2023,IL,17004,48.8,38.6,27.7,28.9,61.6
170042148,2024,IL,17004,48.1,37.8,25.4,27.3,58.2
230046862,2022,ME,23004,48.8,75.2,45.4,43.1,50.9
230046862,2023,ME,23004,48.0,72.3,37.2,37.5,48.6
230046862,2024,ME,23004,48.5,63.4,41.3,39.1,55.5
250024058,2022,MA,25002,53.8,52.4,54.6,52.0,57.7
250024058,2023,MA,25002,47.9,54.1,56.0,48.7,51.0
250024058,2024,MA,25002,48.2,49.4,54.7,48.1,48.8
360032375,2022,NY,36003,52.7,59.1,57.3,54.6,47.3
360032375,2023,NY,36003,46.9,64.6,51.8,56.8,51.2
360032375,2024,NY,36003,47.4,62.8,60.6,57.2,51.3
560038396,2022,WY,56003,45.8,65.6,46.8,43.7,43.6
560038396,2023,WY,56003,47.8,71.7,61.4,47.0,48.4
560038396,2024,WY,56003,48.1,67.4,52.1,47.2,54.5
320012805,2022,NV,32001,49.2,57.8,39.4,47.3,53.1
320012805,2023,NV,32001,47.9,45.6,32.4,49.1,43.9
320012805,2024,NV,32001,47.7,54.5,32.0,47.6,46.8
160029720,2022,ID,16002,46.2,53.8,41.3,45.1,48.3
160029720,2023,ID,16002,46.7,43.5,29.2,41.3,43.8
160029720,2024,ID,16002,49.5,51.0,26.6,47.6,47.5
250016342,2022,MA,25001,44.5,32.4,22.0,32.1,51.0
250016342,2023,MA,25001,51.4,35.6,28.7,37.9,53.8
250016342,2024,MA,25001,47.4,34.5,28.2,38.8,52.1
360014450,2022,NY,36001,52.5,52.0,72.0,59.6,43.7
360014450,2023,NY,36001,48.1,53.1,78.0,55.4,46.3
360014450,2024,NY,36001,46.0,53.5,81.9,58.7,45.0
440038091,2022,RI,44003,41.7,44.8,39.6,48.9,47.3
440038091,2023,RI,44003,46.5,43.9,34.7,45.9,49.4
440038091,2024,RI,44003,48.9,46.3,34.9,46.2,56.6
050035602,2022,AR,05003,49.0,64.7,49.2,49.9,53.6
050035602,2023,AR,05003,46.6,63.1,49.6,41.2,56.6
050035602,2024,AR,05003,46.6,67.4,53.0,46.2,57.7
200039700,2022,KS,20003,51.2,44.6,43.9,55.9,38.8
200039700,2023,KS,20003,49.7,41.5,45.2,52.9,42.5
200039700,2024,KS,20003,49.3,40.9,38.5,53.8,32.9
480025221,2022,TX,48002,45.9,41.1,41.8,55.4,47.2
480025221,2023,TX,48002,48.0,39.6,44.8,53.9,38.5
480025221,2024,TX,48002,46.4,38.0,39.3,52.2,41.0
490016163,2022,UT,49001,48.8,37.3,39.8,48.4,48.4
490016163,2023,UT,49001,44.6,34.1,47.8,50.9,48.1
490016163,2024,UT,49001,50.6,35.6,43.5,46.8,46.7
560048036,2022,WY,56004,49.6,44.0,53.9,31.1,61.9
560048036,2023,WY,56004,48.9,42.1,55.1,30.3,57.8
560048036,2024,WY,56004,49.4,40.6,55.4,25.4,59.9
210022922,2022,KY,21002,49.5,58.3,63.6,64.6,31.8
210022922,2023,KY,21002,47.0,58.0,65.3,63.5,26.8
210022922,2024,KY,21002,48.5,56.2,56.9,63.6,27.1
380044445,2022,ND,38004,42.9,39.3,29.2,45.1,41.2
380044445,2023,ND,38004,47.2,40.3,36.4,49.3,46.2
380044445,2024,ND,38004,49.7,35.9,30.1,50.7,41.4
150014726,2022,HI,15001,43.3,40.4,54.6,54.4,49.4
150014726,2023,HI,15001,51.0,44.4,57.7,59.5,55.5
150014726,2024,HI,15001,50.1,47.6,52.5,54.0,54.1
550026199,2022,WI,55002,44.0,46.8,48.0,54.4,57.9
550026199,2023,WI,55002,45.6,43.2,53.4,50.7,50.4
550026199,2024,WI,55002,47.6,46.3,53.6,49.1,51.0
230025544,2022,ME,23002,46.1,42.7,39.6,48.3,41.9
230025544,2023,ME,23002,47.7,41.4,40.3,48.7,36.1
230025544,2024,ME,23002,48.1,45.0,40.9,47.3,36.7
300042633,2022,MT,30004,42.1,50.9,39.4,49.2,62.6
300042633,2023,MT,30004,48.6,52.2,38.2,49.8,61.6
300042633,2024,MT,30004,47.3,51.3,44.2,50.3,62.0
320045760,2022,NV,32004,47.8,34.5,21.6,36.4,59.1
320045760,2023,NV,32004,47.9,35.9,20.3,35.5,57.4
320045760,2024,NV,32004,47.2,39.2,23.9,38.4,53.2
480036067,2022,TX,48003,46.9,42.6,55.7,49.3,48.4
480036067,2023,TX,48003,48.0,47.1,53.8,54.5,44.3
480036067,2024,TX,48003,48.5,46.6,57.7,54.6,47.4
100041590,2022,DE,10004,46.0,38.2,43.3,44.1,39.7
100041590,2023,DE,10004,45.8,40.4,46.9,47.0,42.4
100041590,2024,DE,10004,49.0,38.8,45.8,47.2,44.0
240036896,2022,MD,24003,45.7,59.3,44.8,47.5,58.5
240036896,2023,MD,24003,47.1,52.8,48.0,50.4,55.9
240036896,2024,MD,24003,48.1,58.1,44.7,48.0,55.8
170015578,2022,IL,17001,42.4,29.6,32.8,35.1,54.8
170015578,2023,IL,17001,46.5,31.5,31.2,42.2,53.6
170015578,2024,IL,17001,47.1,35.7,29.1,41.7,50.2
420028805,2022,PA,42002,52.6,39.2,35.4,71.4,29.0
420028805,2023,PA,42002,49.1,35.3,31.5,74.0,28.7
420028805,2024,PA,42002,46.4,31.0,32.4,69.1,27.7
540047872,2022,WV,54004,55.3,72.2,50.4,41.5,65.3
540047872,2023,WV,54004,46.2,66.8,41.0,33.2,60.4
540047872,2024,WV,54004,47.5,66.3,39.9,37.0,57.6
400023486,2022,OK,40002,43.9,47.2,54.1,55.7,33.2
400023486,2023,OK,40002,46.9,53.8,44.6,57.6,34.4
400023486,2024,OK,40002,44.6,48.1,49.1,59.9,33.4
460035309,2022,SD,46003,47.5,63.1,46.4,51.1,47.6
460035309,2023,SD,46003,44.2,59.8,39.7,51.1,40.7
460035309,2024,SD,46003,46.2,60.9,37.7,55.3,49.5
530027843,2022,WA,53002,51.4,46.4,48.5,40.3,39.5
530027843,2023,WA,53002,49.5,46.4,35.9,39.6,42.9
530027843,2024,WA,53002,45.9,41.5,41.6,36.9,37.8
050037363,2022,AR,05003,42.9,37.5,38.9,39.9,59.6
050037363,2023,AR,05003,46.4,34.8,44.8,46.4,57.9
050037363,2024,AR,05003,48.5,38.6,39.3,48.8,59.9
060018066,2022,CA,06001,48.4,30.6,44.2,43.4,52.7
060018066,2023,CA,06001,46.0,33.6,48.0,41.9,46.1
060018066,2024,CA,06001,48.5,28.7,43.2,41.5,48.1
100023578,2022,DE,10002,50.1,41.1,34.5,42.3,47.2
100023578,2023,DE,10002,50.5,37.4,32.6,42.2,42.4
100023578,2024,DE,10002,44.9,38.2,29.8,40.5,44.3
280031131,2022,MS,28003,48.9,43.6,48.9,55.2,45.1
280031131,2023,MS,28003,47.6,45.7,40.3,52.9,42.9
280031131,2024,MS,28003,44.2,45.4,45.0,52.8,44.5
060034688,2022,CA,06003,43.6,47.4,54.5,58.6,45.9
060034688,2023,CA,06003,45.1,44.5,57.9,61.6,43.7
060034688,2024,CA,06003,43.1,48.0,57.0,59.5,49.1
210049596,2022,KY,21004,45.1,35.1,51.5,54.9,40.2
210049596,2023,KY,21004,47.4,40.0,47.6,59.3,36.9
210049596,2024,KY,21004,46.9,42.8,43.5,61.2,36.9
290022680,2022,MO,29002,48.0,45.5,52.3,44.9,62.0
290022680,2023,MO,29002,46.3,43.1,52.5,38.4,61.5
290022680,2024,MO,29002,48.7,38.9,49.8,39.7,54.5
440036046,2022,RI,44003,46.3,54.2,46.4,43.4,41.8
440036046,2023,RI,44003,48.9,56.5,47.5,45.9,43.9
440036046,2024,RI,44003,46.5,54.0,41.7,47.8,38.1
090016281,2022,CT,09001,47.0,25.3,23.0,40.4,52.7
090016281,2023,CT,09001,45.8,27.2,31.5,42.8,44.9
090016281,2024,CT,09001,45.5,35.7,24.8,45.2,42.8
190019035,2022,IA,19001,42.8,50.3,42.3,57.6,54.8
190019035,2023,IA,19001,47.1,52.3,48.3,59.3,63.7
190019035,2024,IA,19001,45.9,49.2,44.3,54.8,64.6
380039810,2022,ND,38003,49.6,38.7,48.5,65.7,50.9
380039810,2023,ND,38003,49.3,33.7,48.8,59.2,46.7
380039810,2024,ND,38003,49.1,30.4,46.8,60.8,40.5
220011321,2022,LA,22001,49.5,46.1,54.8,37.7,42.9
220011321,2023,LA,22001,47.3,51.7,51.4,41.2,31.2
220011321,2024,LA,22001,46.5,45.3,51.8,41.3,39.1
540036904,2022,WV,54003,49.1,59.6,47.7,40.9,42.5
540036904,2023,WV,54003,46.7,56.6,52.5,43.8,45.9
540036904,2024,WV,54003,48.1,55.0,47.6,40.2,48.2
020026315,2022,AK,02002,44.3,40.3,40.2,54.8,44.9
020026315,2023,AK,02002,43.4,40.3,43.5,48.0,42.1
020026315,2024,AK,02002,45.0,46.2,45.0,49.0,42.8
040035942,2022,AZ,04003,42.8,44.0,30.6,44.8,18.9
040035942,2023,AZ,04003,42.8,48.4,29.2,47.9,19.5
040035942,2024,AZ,04003,46.1,39.6,32.6,49.3,22.1
050041029,2022,AR,05004,49.3,45.9,31.1,49.0,50.6
050041029,2023,AR,05004,50.6,42.5,38.0,47.6,56.2
050041029,2024,AR,05004,48.0,44.8,36.6,53.8,53.1
120011887,2022,FL,12001,42.8,45.5,35.5,46.7,58.2
120011887,2023,FL,12001,43.5,47.1,37.9,44.4,55.4
120011887,2024,FL,12001,46.4,40.0,35.5,44.1,56.5
460046527,2022,SD,46004,50.4,43.9,36.8,46.8,60.4
460046527,2023,SD,46004,45.7,43.3,37.3,44.0,57.6
460046527,2024,SD,46004,48.3,49.7,37.3,43.5,64.8
250043177,2022,MA,25004,44.4,55.5,46.8,55.4,51.5
250043177,2023,MA,25004,46.5,56.9,52.9,62.1,52.8
250043177,2024,MA,25004,48.1,53.7,45.8,55.9,52.6
240018184,2022,MD,24001,49.0,67.2,48.5,50.1,54.2
240018184,2023,MD,24001,48.8,63.6,52.9,48.6,50.1
240018184,2024,MD,24001,44.6,60.4,52.3,49.0,56.5
480035648,2022,TX,48003,45.0,55.2,54.4,36.3,55.7
480035648,2023,TX,48003,47.2,57.9,44.2,36.7,55.2
480035648,2024,TX,48003,45.4,58.8,48.1,36.8,56.6
490031852,2022,UT,49003,45.1,43.9,33.7,39.8,44.4
490031852,2023,UT,49003,46.6,43.2,33.2,45.6,47.1
490031852,2024,UT,49003,44.4,43.4,37.5,43.2,47.4
210013229,2022,KY,21001,48.2,31.2,42.7,43.0,44.2
210013229,2023,KY,21001,47.0,34.6,46.8,44.0,40.8
210013229,2024,KY,21001,46.7,30.9,39.4,45.0,45.0
330017321,2022,NH,33001,46.8,54.7,58.6,47.0,34.2
